Region_CN	Region_EN	T20191231	T20200111	T20200112	T20200113	T20200114	T20200115	T20200116	T20200117	T20200118	T20200119	T20200120	T20200121	T20200122	T20200123	T20200124	T20200125	T20200126	T20200127	T20200128	T20200129	T20200130	T20200131	T20200201	T20200202	T20200203	T20200204	T20200205	T20200206	T20200207	T20200208	T20200209	T20200210	T20200211	T20200212	T20200213	T20200214	T20200215	T20200216	T20200217	T20200218	T20200219	T20200220	T20200221	T20200222	T20200223	T20200224	T20200225	T20200226	T20200227	T20200228	T20200229	T20200301	T20200302	T20200303	T20200304	T20200305	T20200306	T20200307	T20200308	T20200309	T20200310	T20200311	T20200312	T20200313	T20200314	T20200315	T20200316	T20200317	T20200318	T20200319	T20200320	T20200321	T20200322	T20200323	T20200324	T20200325	T20200326	T20200327	T20200328	T20200329	T20200330	T20200331	T20200401	T20200402	T20200403	T20200404	T20200405	T20200406	T20200407	T20200408	T20200409	T20200410	T20200411	T20200412	T20200413	T20200414	T20200415	T20200416	T20200417	T20200418	T20200419	T20200420	T20200421	T20200422	T20200423	T20200424	T20200425	T20200426	T20200427	T20200428	T20200429	T20200430	T20200501	T20200502	T20200503	T20200504	T20200505	T20200506	T20200507	T20200508	T20200509	T20200510	T20200511	T20200512	T20200513	T20200514	T20200515	T20200516	T20200517	T20200518	T20200519	T20200520	T20200521	T20200522	T20200523	T20200524	T20200525	T20200526	T20200527
瓦利斯和富图纳	Wallis and Futuna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
瓦努阿图	Vanuatu	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
危地马拉	Guatemala	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	10	10	10	12	15	15	17	17	17	17	17	19	19	19	19	19	21	21	21	21	24	24	25	30	30	45	49	49	62	65	66	72	72	72	79	79	86	90	101	104	110	111	120	121	129	135	138	138	139	155	159	222	222	244	258	274	289
委内瑞拉	Venezuela	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	39	39	39	39	39	39	39	65	65	65	84	84	93	93	110	111	111	111	113	117	117	117	122	122	126	132	132	137	142	142	142	142	148	148	158	158	164	176	185	190	190	193	205	220	220	220	229	241	241	253	253	262	262	262	262	262	302	302
文莱	Brunei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	2	2	2	5	11	25	34	38	45	52	56	56	66	73	73	82	91	92	99	99	106	107	107	108	108	112	113	133	133	133	133	133	133	133	133	133	133	133	133	133	133	133	133	133	133	133	133	133	134	134	134	134	134	134	136	136	136	136	136	136	136	136	136	137	137	137
乌干达	Uganda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	18	18	18	18	20	20	28	38	38	45	46	46	46	46	46	52	52	52	52	52	52	55	55	55	55	55	55	55	55	55	55	55	63	63	63	630	63	65	65	66	68	68	68	69	69
乌克兰	Ukraine	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	5	5	6	8	10	13	19	23	25	28	28	35	45	61	79	89	97	119	143	186	246	275	347	359	367	467	504	601	782	840	864	992	1103	1238	1413	1498	1548	1619	1875	2097	2396	2706	2909	3060	3288	3373	3716	4143	4473	4906	5116	5276	5632	5955	6227	6585	6929	7108	7234	7575	7995
乌拉圭	Uruguay	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	2	2	6	6	6	6	6	25	41	41	41	86	93	104	123	150	192	206	206	224	231	248	260	272	286	294	298	298	313	324	337	354	369	370	375	386	394	412	417	435	440	442	447	468	486	492	506	513	517	523	532	545	547	553	558	564	569	579	588	594	603	616	618	629	638
乌兹别克斯坦	Uzbekistan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7	8	12	25	25	30	30	30	30	38	42	42	65	70	99	107	129	140	194	225	261	344	450	495	598	707	765	880	958	1055	1126	1182	1271	1308	1370	1501	1577	1624	1748	1803	1881	1982	1988	2040	2136	2136	2195	2213	2247	2338	2369	2407	2407	2525	2565	2607	2624	2659
西班牙	Spain	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	2	2	2	2	3	4	4	4	4	4	183	189	189	189	530	530	530	1028	1028	1588	1588	1588	3355	3355	3355	7015	7015	12285	14709	16780	19259	22647	26743	30513	34219	38080	40437	43208	48021	52165	55668	59109	62391	64727	67504	70853	74797	74797	74797	77357	80587	82514	85915	89250	92355	95708	98732	127609	127609	127609	137984	137984	146233	146233	151633	154718	159359	163919	168408	173157	176439	177846	180470	183227	186480	188967	192253	192253	195945	196958	196958	196958	196958	196958	196958	196958	196958	196958
西撒哈拉	Western Sahara	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6
西沙群岛	Paracel Islands	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
希腊	Greece	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	14	14	19	19	19	19	19	19	19	36	52	52	52	52	52	61	78	78	78	269	269	269	269	269	269	269	269	269	269	269	269	269	269	577	577	577	577	577	577	577	577	577	577	1374	1374	1374	1374	1374	1374	1374	1374	1374	1374	1374	1374	1374	1374	1374	1374	1374	1374	1374	1374	1374	1374	1374	1374	1374	1374	1374
辛特·马丁	Sint Maarten	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
新加坡	Singapore	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	2	9	9	15	15	17	18	18	19	29	29	34	37	37	49	53	53	62	66	69	72	74	74	74	74	74	81	82	82	82	82	82	82	82	82	105	109	109	114	117	124	131	140	144	144	144	160	183	198	198	228	228	245	266	266	297	297	344	344	406	406	492	528	528	560	611	652	652	683	740	740	768	801	839	896	924	956	1002	1060	1095	1128	1188	1244	1268	1347	1408	1457	1519	1634	1712	2040	2296	2721	3225	3851	4809	5973	7248	8342	9340	9835	10365	11207	12117	12995	13882	14876	15738	16444
新喀里多尼亚	New Caledonia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	17	17	17	17	17	17	17	17	17	17	18	18	18	18	18	18	18	18	18	18	18	18	18	18
新西兰	New Zealand	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	12	12	37	50	56	63	74	82	92	92	127	156	176	241	282	317	373	422	471	546	628	728	770	816	867	912	974	1032	1036	1065	1095	1118	1142	1180	1214	1229	1241	1252	1263	1266	1276	1302	1316	1332	1347	1368	1371	1386	1398	1402	1411	1421	1428	1433	1433	1442	1447	1452	1455	1455	1456	1456	1461	1462
匈牙利	Hungary	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	7	7	7	21	21	28	34	34	34	34	37	40	42	43	58	66	67	71	94	96	112	115	118	120	122	192	199	207	250	250	267	287	295	390	401	458	485	498	516	536	581	609	625	629	630	709	759	801	865	904	933	958	1007	1102	1169	1287	1371	1396	1400	1412	1454	1509	1587	1655	1690	1711	1836	1856
叙利亚	Syria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	3	4	4	4	5	5	5	5	5	5	5	5	5	6	6	6	6	6	11	14	19	21	21	21	27	27	27	27	27	27	27	29	29	29	29	29	29	29	36	36	36	36	36	36	36	37	37	41	41	41
牙买加	Jamaica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	2	2	8	9	10	13	13	13	16	19	21	21	25	25	25	27	27	27	28	28	28	28	28	29	29	29	29	31	33	38	49	56	57	58	62	78	90	90	100	113	118	121	121	127	131	145	171	181	191	200	211	238	267
亚美尼亚	Armenia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	16	18	18	28	30	30	30	31	33	33	43	57	62	87	114	138	149	173	197	211	265	297	358	402	523	545	580	609	633	659	728	803	833	848	866	900	929	977	1010	1035	1071	1111	1135	1185	1218	1267	1325	1359	1430	1500	1572	1666	1791	1925	2019	2164	2419	2581	2874	2936	3064	3145	3220	3255
也门	Yemen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	10	10	10	10	10	10	10	5	7	7	11	11	11	11	12
伊拉克	Iraq	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	9	9	15	24	24	26	26	32	32	32	32	50	50	57	62	75	107	122	131	143	143	152	152	202	202	226	259	279	344	373	452	496	550	601	640	717	766	812	856	906	953	1009	1043	1096	1146	1171	1204	1224	1263	1319	1319	1346	1375	1414	1473	1490	1544	1571	1602	1626	1661	1702	1734	1790	1903	1966	2089	2089	2126	2218	2310	2366	2438	2483	2585	2585	2738	2811	2852
伊朗	Iran	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	73	123	175	175	435	552	739	739	1669	2134	2194	2731	2959	3276	3529	3529	4590	4590	5389	5710	5979	5979	7635	7913	8376	8913	8913	9625	11133	11679	12391	13911	14656	15473	16711	16711	19736	22011	24236	27039	27039	32309	35465	41947	43894	45983	48129	49933	52229	54064	55987	57023	59273	60965	63113	64843	66599	68193	69657	70933	72439	73791	75103	76318	77350	78422	79379	80475	81587	82744	83837	85064	86143	87422	88357	89428	90539	91836	93147	94464	95661	97173	98808	100564	102276	104072	105801	107713	109437	111176
以色列	Israel	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	4	4	4	4	14	15	15	15	49	58	58	79	79	89	139	163	226	289	338	427	477	585	683	801	864	1061	1258	1388	1689	2001	2309	2624	2967	3247	3564	3872	4353	4961	5334	5685	6159	6602	6796	7746	7929	8412	8758	9400	9634	9858	10223	10527	10737	11007	11313	11384	11548	11956	12173	12364	12587	12820	12884	13014	13299	13435	13617	13915	14085	14093	14203	14362	14486
意大利	Italy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	40	45	46	50	83	149	160	276	414	523	589	724	1004	1004	1045	1258	1439	1966	2335	2749	2941	4025	4440	5129	6072	7024	7432	8326	9362	10361	10950	12384	13030	14620	15729	16847	18278	19758	20996	21815	22837	24392	26491	28790	30455	32534	34211	35435	37130	38092	40164	42727	44927	47055	48877	51600	54543	57576	60498	63120	64928	66624	68941	71252	75945	78249	79914	81654	82879	93245	93245	96276	99023	103031	105186	106587	109039	112541	115288	120205	122810	125176	127326	129401	132282	134560	138840	138840	140479	141981	144658
印度	India	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	3	3	3	3	3	3	3	3	3	10	13	13	13	13	13	23	23	34	40	42	42	66	80	95	99	102	148	156	192	229	229	328	382	468	569	641	774	972	1096	1205	1362	1515	1777	2045	2466	2854	3273	3976	4376	5012	5498	5939	6523	7137	7796	8437	9068	10007	10886	11782	13161	14183	15331	17041	17956	19358	21155	23203	24900	26675	28604	30786	35603	36824	39674	43070	46002	49026	52272	54865	58727	61923	64827
印度尼西亚	Indonesia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	9	9	9	9	9	9	9	9	35	46	59	59	81	103	112	134	150	164	192	204	222	252	282	286	359	380	426	446	548	607	635	686	747	842	913	960	1002	1042	1107	1151	1254	1391	1522	1591	1665	1876	1954	2197	2317	2381	2494	2607	2698	2881	3063	3287	3518	3803	3911	4129	4324	4467	4575	4838	5057	5249	5402	5642	5877	6057
英国	United Kingdom	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	18	18	52	52	65	79	79	93	93	93	135	135	135	151	151	151	179	179	179	192	209	215	229	312	332	351	359	599	625	627	627	627	627	627	627	627	627	640	640	701	712	737	778	781	809	813	857	861	892	901	902	910	926	957	970	1001	1002	1002	1015	1025	1032	1045	1049	1058	1058	1090	1099	1116	1134	1142	1149	1151	1161	1162
英属维尔京群岛	British Virgin Islands	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
英属印度洋领地	British Indian Ocean Territory	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
约旦	Jordan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	18	18	18	26	26	26	26	58	74	110	126	138	150	161	161	177	201	215	235	250	259	265	269	276	282	297	315	318	332	332	337	348	348	356	362	364	367	367	370	375	377	381	385	387	389	390	390	392	393	401	404	408	413	417	446	457	461	470	471	479	586
越南	Vietnam	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	2	2	2	2	2	2	9	9	9	9	9	9	9	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	17	17	17	17	17	20	20	25	52	55	58	75	75	90	90	95	123	126	128	144	144	144	145	169	171	176	198	201	203	214	216	223	224	225	225	225	225	225	225	225	225	225	225	225	232	232	233	241	241	241	249	252	252	260	260	260	260	263	263	263	264	266	267	267	272	272	278
赞比亚	Zambia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	7	7	7	25	25	30	30	30	30	30	30	33	33	35	35	35	35	37	37	42	42	42	54	54	55	75	78	78	78	92	101	111	112	117	117	117	124	124	152	152	188	188	192	197	197	302	336	336	336	336	779
泽西岛	Jersey	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
乍得	Chad	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	2	2	2	5	5	8	8	8	8	8	8	8	8	15	15	15	19	19	33	33	39	39	39	43	43	50	50	53	53	53	76	78	83	88	111	117	117	139	177	186	196	204	215	244	303
直布罗陀	Gibraltar	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	104	104	104	104	104	104	104	104	104	104	104	104	104	104	104	104	132	132	132	132	132	132	132	142	142	142	142	144	144	144	144	144	144	144	144	144	144	144	144	144	144
智利	Chile	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	17	17	17	43	61	156	156	234	234	355	427	528	618	728	898	1115	1274	1571	1864	2059	2367	2646	2937	3299	36221	4035	4338	4676	4969	5386	5804	6327	6746	7024	7327	7710	8580	8580	9018	9572	10041	10415	10710	11189	11664	12160	12667	13112	13605	14125	14865	15655	16614	18014	19213	20165	21507	22504	23992	25342	26546	28148	29302	30915
中非共和国	Central African Republic	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	4	4	4	4	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	12	12	12	12	12	13	13	13	18	18	18	18	18	18	22	22	22
中国（含港澳台）	China	0	6	7	7	7	12	15	19	24	25	25	25	28	34	38	49	51	60	103	125	172	243	328	479	645	893	1154	1540	2053	2653	3284	3999	4744	5916	6730	8098	9426	10861	12562	14388	16169	18278	20674	22908	24758	27354	29776	32532	36156	39049	41675	44518	47260	49914	52109	53793	55477	57143	58684	59982	61567	62887	64216	65649	67022	67863	68799	69725	70547	71284	71861	72382	72841	73299	73791	74196	74737	75122	75600	75937	76225	76415	76610	76786	76984	77210	77344	77450	77586	77711	77838	77935	78020	78145	78262	78389	78504	77635	77744	77828	77895	77978	78042	78147	78236	78356	78444	78552	78658	78723	78779	78839	78899	78933	79010	79118	79198	79262	79318	79395	79482	79527	79566	79592	79619	79641	79665	79679	79698	79705	79712	79721	79733	79737	79743	79754	79764	79771	79782
钻石公主号	Diamond Princess	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	181	181	181	181	181	527	551	551	551	551	551	551	551	601	601	603	603	603	603	619	619	619	619	619	619	619	619	619	619	639	639	639	639	639	644	644	644	644	644	645	645	645	645	645	645	645	645	645	645	645	645	645	645	645	645	645	645	645	645	651	651	651	651	651	651	651	651	651	651	651	651	651	651	651	651	651
波多黎各	Puerto Rico	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
